debate_id,condition,topic_id,topicQuestion,round,player,belief_value,influence,confidence,delta_belief
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,2,player1,95.0,0,95.0,0.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,3,player1,90.0,5,95.0,-5.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,4,player1,95.0,0,95.0,5.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,5,player1,95.0,0,95.0,0.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,0,player2,25.0,0,0.0,0.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,1,player2,80.0,30,85.0,55.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,2,player2,70.0,30,80.0,-10.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,3,player2,70.0,20,80.0,0.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,4,player2,80.0,20,85.0,10.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,5,player2,70.0,30,80.0,-10.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,0,player1,50.0,0,0.0,0.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,1,player1,76.0,0,50.0,26.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,2,player1,50.0,90,30.0,-26.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,3,player1,30.0,40,25.0,-20.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,4,player1,22.0,14,25.0,-8.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,5,player1,9.0,0,16.0,-13.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,0.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,2,player2,80.0,30,85.0,10.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,30,85.0,0.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,-10.0
69a5be50debc943bc448184a,balanced,1,Should we use ChatGPT for homework?,5,player2,80.0,30,85.0,10.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,0,player1,0.0,0,0.0,0.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,1,player1,10.0,75,70.0,10.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,2,player1,13.0,70,70.0,3.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,3,player1,17.0,76,70.0,4.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,4,player1,33.0,0,70.0,16.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,0,player2,75.0,0,0.0,0.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,1,player2,100.0,20,85.0,25.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,2,player2,100.0,10,90.0,0.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,3,player2,85.0,20,90.0,-15.0
69a6873b82bc1c66862c0807,balanced,1,Should we use ChatGPT for homework?,4,player2,80.0,20,85.0,-5.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,25.0,0,0.0,0.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,5.0,16,81.0,-20.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,25.0,76,81.0,20.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,25.0,55,81.0,0.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,22.0,0,81.0,-3.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,54.0,86,81.0,32.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player2,75.0,0,0.0,0.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,80.0,20,85.0,5.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,90.0,20.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,10,90.0,0.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,100.0,20,85.0,0.0
69a68a1b82bc1c66862c88a0,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,85.0,20,90.0,-15.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,0,player1,75.0,0,0.0,0.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,1,player1,67.0,21,50.0,-8.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,2,player1,66.0,55,50.0,-1.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,3,player1,50.0,78,50.0,-16.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,4,player1,48.0,88,50.0,-2.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,0,player2,25.0,0,0.0,0.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,45.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,2,player2,70.0,30,80.0,0.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,20,85.0,10.0
69a7d0fb811ecc132270f6b9,balanced,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,-10.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,0,player1,50.0,0,0.0,0.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,1,player1,60.0,60,60.0,10.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,2,player1,50.0,50,60.0,-10.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,3,player1,50.0,57,60.0,0.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,4,player1,45.0,56,60.0,-5.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,0,player2,25.0,0,0.0,0.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,1,player2,70.0,20,80.0,45.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,2,player2,70.0,20,80.0,0.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,0.0
69a7d372811ecc13227198c2,balanced,1,Should we use ChatGPT for homework?,4,player2,70.0,20,80.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,0,player1,75.0,0,0.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,1,player1,100.0,0,100.0,25.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,2,player1,100.0,0,100.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,3,player1,100.0,0,100.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,4,player1,50.0,93,100.0,-50.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,5,player1,75.0,0,100.0,25.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,0,player2,25.0,0,0.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,1,player2,70.0,20,80.0,45.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,2,player2,30.0,20,70.0,-40.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,3,player2,70.0,20,80.0,40.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,4,player2,70.0,30,80.0,0.0
69a92d4a3e5a9a6ab07b716f,balanced,2,Does pineapple belong on pizza?,5,player2,70.0,20,80.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,0,player1,100.0,0,0.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,1,player1,100.0,8,100.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,2,player1,95.0,25,100.0,-5.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,3,player1,85.0,47,88.0,-10.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,4,player1,76.0,23,88.0,-9.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,5,player1,86.0,15,94.0,10.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,6,player1,91.0,0,94.0,5.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,7,player1,92.0,0,94.0,1.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,1,player2,80.0,20,85.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,2,player2,70.0,30,80.0,-10.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,5,player2,70.0,30,80.0,0.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,6,player2,40.0,30,70.0,-30.0
6994323324175dcb5216a88b,open-minded,1,Should we use ChatGPT for homework?,7,player2,70.0,20,80.0,30.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,0.0,0,0.0,0.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,0.0,0,100.0,0.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,1.0,11,96.0,1.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,2.0,8,96.0,1.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,0.0,0,96.0,-2.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,9.0,85,96.0,9.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player1,25.0,100,96.0,16.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,80.0,20,85.0,0.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,90.0,20.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,90.0,0.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,100.0,10,90.0,0.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,80.0,30,85.0,-20.0
6994376524175dcb5216c149,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player2,80.0,30,85.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,0,player1,100.0,0,0.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,1,player1,99.0,0,100.0,-1.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,2,player1,90.0,0,90.0,-9.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,3,player1,91.0,20,86.0,1.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,4,player1,78.0,28,83.0,-13.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,5,player1,81.0,5,86.0,3.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,6,player1,87.0,0,95.0,6.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,7,player1,88.0,1,95.0,1.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,8,player1,99.0,0,97.0,11.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,1,player2,90.0,30,85.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,2,player2,30.0,40,70.0,-60.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,40.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,4,player2,70.0,20,80.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,5,player2,70.0,30,80.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,6,player2,70.0,20,80.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,7,player2,70.0,30,80.0,0.0
6995529462b52bc6f09a2ba7,open-minded,1,Should we use ChatGPT for homework?,8,player2,70.0,20,80.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,25.0,0,0.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,9.0,0,100.0,-16.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,0.0,0,100.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,7,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,8,player1,,0,,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,85.0,20,90.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,90.0,15.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,90.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,85.0,20,75.0,-15.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,100.0,20,90.0,15.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player2,100.0,20,85.0,0.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,7,player2,80.0,20,85.0,-20.0
6995862594d80b03fe458590,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,8,player2,70.0,20,80.0,-10.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,0,player1,25.0,0,0.0,0.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,1,player1,50.0,0,50.0,25.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,2,player1,25.0,15,81.0,-25.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,3,player1,76.0,10,81.0,51.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,4,player1,0.0,0,81.0,-76.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,1,player2,80.0,20,90.0,0.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,2,player2,85.0,20,90.0,5.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,3,player2,100.0,20,85.0,15.0
6995892394d80b03fe4585c0,open-minded,2,Does pineapple belong on pizza?,4,player2,80.0,30,85.0,-20.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,50.0,0,0.0,0.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,51.0,15,75.0,1.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,51.0,22,62.0,0.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,50.0,0,62.0,-1.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,37.0,1,29.0,-13.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,70.0,30,80.0,0.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,70.0,30,80.0,0.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,70.0,30,80.0,0.0
6996eef2967b343cf6359746,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,70.0,20,80.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,0,player1,50.0,0,0.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,1,player1,50.0,0,50.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,2,player1,50.0,2,75.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,3,player1,50.0,0,75.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,4,player1,50.0,0,75.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,5,player1,50.0,0,50.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,6,player1,50.0,0,50.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,7,player1,50.0,0,50.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,1,player2,70.0,20,80.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,2,player2,70.0,30,80.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,3,player2,100.0,20,80.0,30.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,4,player2,100.0,10,90.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,5,player2,100.0,70,85.0,0.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,6,player2,70.0,30,80.0,-30.0
6997093f4bd396a55ecfae8b,open-minded,2,Does pineapple belong on pizza?,7,player2,70.0,20,80.0,0.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,0,player1,25.0,0,0.0,0.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,1,player1,16.0,0,77.0,-9.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,2,player1,17.0,11,88.0,1.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,3,player1,15.0,0,88.0,-2.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,4,player1,16.0,0,88.0,1.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,1,player2,100.0,10,90.0,0.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,2,player2,100.0,10,90.0,0.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,3,player2,100.0,10,90.0,0.0
699835eab47e0b6a903d9129,open-minded,2,Does pineapple belong on pizza?,4,player2,100.0,10,90.0,0.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,0,player1,0.0,0,0.0,0.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,1,player1,20.0,60,90.0,20.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,2,player1,25.0,35,90.0,5.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,3,player1,25.0,6,95.0,0.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,4,player1,40.0,60,100.0,15.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,0.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,2,player2,80.0,20,85.0,10.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,3,player2,80.0,30,70.0,0.0
699847c7970f8b9cd4961cbb,open-minded,1,Should we use ChatGPT for homework?,4,player2,85.0,30,90.0,5.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,0,player1,75.0,0,0.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,1,player1,67.0,67,67.0,-8.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,2,player1,67.0,67,67.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,3,player1,67.0,67,67.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,4,player1,67.0,67,67.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,1,player2,40.0,30,70.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,2,player2,70.0,40,75.0,30.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,0.0
69985691fb590380b12b9713,open-minded,1,Should we use ChatGPT for homework?,4,player2,40.0,60,70.0,-30.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,0,player1,50.0,0,0.0,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,1,player1,50.0,25,50.0,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,2,player1,50.0,25,50.0,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,3,player1,,0,,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,4,player1,50.0,0,50.0,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,1,player2,85.0,20,90.0,0.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,2,player2,80.0,20,85.0,-5.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,-10.0
69993de11330de2ca19f0687,open-minded,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,0.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,25.0,0,0.0,0.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,0.0,0,80.0,-25.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,24.0,0,80.0,24.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,4.0,0,80.0,-20.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,13.0,0,80.0,9.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,0,90.0,0.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,85.0,0.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,90.0,0.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,85.0,20,90.0,-15.0
69996ab745ee5dbe08824bff,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,100.0,10,90.0,15.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,0,player1,0.0,0,0.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,1,player1,10.0,0,95.0,10.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,2,player1,10.0,0,95.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,3,player1,10.0,0,95.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,4,player1,10.0,0,95.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,5,player1,15.0,30,95.0,5.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,2,player2,75.0,30,80.0,5.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,3,player2,80.0,30,70.0,5.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,4,player2,80.0,20,75.0,0.0
699b2e4efa84ea281ebd721c,open-minded,1,Should we use ChatGPT for homework?,5,player2,80.0,20,85.0,0.0
